player,map,N,Stats_kd,Stats_kast,P_kd,P_kast,reject_kd,reject_kast
Banjo,Ancient,110,0.9824365003759302,0.9796595552908376,0.15703595237574697,0.09109518028121727,0,0
Banjo,Anubis,60,0.9774880082350628,0.9923503067081884,0.33173440829433254,0.9707173931192423,0,0
Banjo,Dust2,88,0.9839511654814008,0.9742281017398723,0.34972363072233736,0.07644274724906197,0,0
Banjo,Inferno,62,0.9518941097364138,0.9865939253397122,0.016477895356916506,0.7345494669617132,1,0
Banjo,Mirage,74,0.9791907001622766,0.9859094582542475,0.2615386716791168,0.5839254383879082,0,0
robo,Ancient,76,0.9757647394477134,0.9762271324669405,0.15383639833733298,0.16402964647736823,0,0
robo,Dust2,74,0.9748322661640001,0.9634300532334342,0.1460680128320886,0.030839805575888057,0,1
robo,Mirage,72,0.9591527797022392,0.9782926996082769,0.019794803433247424,0.2479267724728355,1,0
robo,Nuke,74,0.9721980062834786,0.9902072257389409,0.10193482690896205,0.8427203069436109,0,0
manguss,Ancient,75,0.9804126139973244,0.9856407868084214,0.2977464290162661,0.5584186368445534,0,0
manguss,Anubis,71,0.963662458874346,0.9536727260489047,0.037783274260117385,0.01056629012098096,1,1
manguss,Inferno,46,0.9838226340288384,0.9746275842119283,0.7638957801123993,0.4066498118170204,0,0
manguss,Mirage,80,0.9749384430027952,0.9885375995241057,0.11730491107963104,0.7003633276079553,0,0
slump,Ancient,54,0.9669438666857868,0.9811883428050868,0.14106726912815942,0.5525628193896279,0,0
nicx,Ancient,62,0.9811831435391878,0.9752819698799338,0.4579678916244999,0.24364145230178286,0,0
nicx,Anubis,61,0.9799889974260392,0.9757012950634751,0.4168158902926148,0.2647040212172859,0,0
nicx,Dust2,43,0.9794233774754009,0.9564366301994299,0.6249622575988396,0.10261499040111821,0,0
nicx,Inferno,42,0.9872948216695117,0.9914188095954944,0.9153095009116006,0.98618436251326,0,0
nicx,Mirage,64,0.9658071163613662,0.9780517644963407,0.0730864105327616,0.31064034700975884,0,0
nicx,Nuke,48,0.9726061282263905,0.9736131112234915,0.31892013915404865,0.34788326012490933,0,0
sinnopsyy,Ancient,126,0.9849855262693832,0.9859773823342102,0.178958787684251,0.22189062413183913,0,0
sinnopsyy,Anubis,58,0.9921266898536423,0.9758909033494166,0.9702221525766109,0.3003478308994808,0,0
sinnopsyy,Dust2,60,0.9554554320284553,0.9878705260246765,0.02831800288997119,0.8153624624940778,1,0
sinnopsyy,Inferno,51,0.9736920345502557,0.9889747058764231,0.3128214444719794,0.9145006841195751,0,0
sinnopsyy,Mirage,108,0.9834973495739189,0.9757806539213065,0.2025352456832975,0.04578101811194468,0,1
Schwarz,Ancient,67,0.98481536317257,0.9715233594427304,0.5884647388069317,0.12706181163107988,0,0
Schwarz,Dust2,43,0.9655280461752352,0.9873448318722743,0.22003976291392446,0.9108391866649368,0,0
Schwarz,Mirage,87,0.9839939838381733,0.9713172190519128,0.35974170381172416,0.05016146485655098,0,0
Schwarz,Nuke,95,0.9812977528195305,0.9733619190298256,0.1930905155544791,0.0495747700024046,0,1
kadziu,Ancient,43,0.9517917574104603,0.9601023770554455,0.06931297125599127,0.1398472962010428,0,0
kadziu,Anubis,48,0.977219271138604,0.9679158598333676,0.4687543048120454,0.20984623662731916,0,0
kadziu,Dust2,42,0.9682091391671851,0.9449611202491721,0.2871933066650333,0.04271244966924743,0,1
skullz,Dust2,51,0.9718342439045208,0.9598882531946475,0.26318436399182576,0.0824989693753308,0,0
skullz,Inferno,52,0.972838111917158,0.9822680232797053,0.27776870826074385,0.6262997829543496,0,0
skullz,Mirage,70,0.9369671454576819,0.9819983211843168,0.001597558198747589,0.41172915953313927,1,0
skullz,Nuke,61,0.9773542098976183,0.9804667980671563,0.3167116329393904,0.43726544534963624,0,0
Altekz,Ancient,109,0.9776655618168923,0.9875767871025853,0.06366452535226828,0.41395695614928874,0,0
Altekz,Dust2,56,0.9793773277915105,0.9821999047041557,0.4494929941747702,0.5749716629315499,0,0
Altekz,Inferno,80,0.9780085767456412,0.9734812525417068,0.18346744775970247,0.09469233617183048,0,0
Altekz,Mirage,70,0.987944926967146,0.9858209665870074,0.7417917450433243,0.6163789594400341,0,0
Altekz,Nuke,83,0.981189807467296,0.9902324043509396,0.26518312127139243,0.7914333265462032,0,0
esenthial,Ancient,128,0.9936059640938874,0.9684451235564877,0.8337243658604108,0.004398049887826741,0,1
esenthial,Anubis,69,0.9778700511126072,0.9866422206261007,0.25908377353936834,0.6739143946894428,0,0
esenthial,Dust2,72,0.9783700731289892,0.9754267188194066,0.2503938582138238,0.1707672484228689,0,0
esenthial,Inferno,75,0.965953819501722,0.9905518479185578,0.0411224155273251,0.8556020443659977,1,0
esenthial,Mirage,169,0.9894359508065053,0.9769749763237479,0.2405065050933543,0.006532902236674474,0,1
esenthial,Nuke,72,0.9927258463116769,0.9724333647270216,0.9554665949788875,0.11477802928135838,0,0
brutmonster,Anubis,221,0.9927700358081428,0.9840802771008195,0.3532798868246392,0.013841952718920962,0,1
brutmonster,Dust2,110,0.9762615579892173,0.9822193046352355,0.046621897092843596,0.1505396904111838,1,0
brutmonster,Inferno,159,0.9866669071076068,0.9705846989780182,0.1329965627759354,0.001797694495336119,0,1
brutmonster,Mirage,174,0.9817321344587423,0.9801626783007763,0.02197932153955153,0.013805025279312946,1,1
brutmonster,Nuke,175,0.9916300531525364,0.9770684073604571,0.4040903517852936,0.005448274964839892,0,1
quix,Mirage,53,0.9599025830590517,0.9633914010198765,0.07271103805042146,0.10363703719400646,0,0
fozil,Ancient,109,0.9707216820282006,0.9930983807732695,0.016664427695827006,0.862747032739974,1,0
fozil,Anubis,61,0.9559548469723673,0.9792324824684931,0.02792591890233734,0.38586712452785993,1,0
fozil,Dust2,112,0.9841341249352901,0.9868018586210217,0.2076469346362505,0.3432181208980949,0,0
fozil,Mirage,112,0.9771029722161446,0.9850167222547415,0.051189532931178346,0.24608639381846786,0,0
fozil,Nuke,102,0.9811087990064303,0.9859357411108626,0.15294142934615995,0.35619882627201715,0,0
