player,map,N,lambda,VMR,Disp_Stat,P_disp,Chi_stat,P_chi,n_bins,reject_disp,reject_chi
FL4MUS,Anubis,60,4.966666666666667,1.3579797520191106,80.12080536912752,0.07013575423680501,4.390459687081889,0.49467193309603497,7,0,0
FL4MUS,Dust2,47,5.1063829787234045,1.3557971014492753,62.36666666666667,0.10838518656755358,7.198515239474684,0.2062901701429298,7,0,0
FL4MUS,Inferno,49,4.408163265306122,1.5399305555555556,73.91666666666667,0.019060334909703474,8.238620211000326,0.08321809885084384,6,1,0
FL4MUS,Mirage,66,4.7272727272727275,1.2988165680473371,84.42307692307692,0.1061858343900475,5.698040775681722,0.33671813224385455,7,0,0
FL4MUS,Nuke,44,4.318181818181818,1.160832313341493,49.91578947368421,0.4352739560365435,1.9155240680750323,0.7512926426084232,6,0,0
Gizmy,Ancient,112,5.785714285714286,1.2034256478700924,133.58024691358025,0.14224747773653235,5.816639893259023,0.5613152866966941,9,0,0
Gizmy,Anubis,56,6.125,1.4786641929499071,81.3265306122449,0.024104565320901345,12.046979834142286,0.06092891103239832,8,1,0
Gizmy,Dust2,93,6.967741935483871,1.4365942028985508,132.16666666666669,0.007757997907351445,16.309488390286674,0.02243444447801545,9,1,1
Gizmy,Mirage,109,5.440366972477064,1.3630316657298107,147.20741989881955,0.014531435919143009,2.3953131844524234,0.9347716746583005,9,1,0
Gizmy,Nuke,140,5.385714285714286,1.3453809896379978,187.00795755968167,0.008269984062753208,21.15917553114479,0.003541569020138178,9,1,1
Magnojez,Ancient,117,6.170940170940171,1.7079233928742001,198.11911357340722,6.278741243145828e-06,12.931805983472955,0.11421759065081084,10,1,0
Magnojez,Anubis,81,5.54320987654321,1.2404788418708244,99.23830734966594,0.1428008382884719,11.740321073859567,0.06801906479922692,8,0,0
Magnojez,Dust2,66,5.818181818181818,1.1418269230769231,74.21875,0.4059468497570521,2.278349243403748,0.8094414778083868,7,0,0
Magnojez,Mirage,138,5.7101449275362315,1.4066471525436293,192.71065989847722,0.002419443483341216,11.242709743706346,0.12837694663044097,9,1,0
Magnojez,Nuke,131,4.916030534351145,1.1517677974199714,149.72981366459626,0.22723463673816263,8.951751703451084,0.25613867353158176,9,0,0
MartinezSa,Ancient,94,4.531914893617022,1.7875713059720328,166.24413145539907,9.386281681340341e-06,17.192859386724685,0.008599988676141363,8,1,1
MartinezSa,Anubis,44,4.136363636363637,1.0748786097623306,46.21978021978022,0.6814958401040823,3.1732096561377863,0.5292688836937933,6,0,0
MartinezSa,Dust2,45,4.155555555555556,0.9620807000486145,42.331550802139034,0.9133711422381583,0.5900156244902032,0.9641666898956773,6,0,0
