player,map,N,Stats_kd,Stats_kast,P_kd,P_kast,reject_kd,reject_kast
JUST,Nuke,48,0.9749957903150988,0.9255082667267035,0.3910692067114494,0.004674813776593952,0,1
Vegi,Ancient,48,0.9805988047207516,0.9828246725959916,0.6038140421203979,0.6993353066247947,0,0
Vegi,Anubis,45,0.916895412746376,0.9790545777473382,0.0033238041711184454,0.5819351220654635,1,0
Vegi,Nuke,47,0.955814231572938,0.9746378980974175,0.07339901730436539,0.3930659036480908,0,0
woxic,Anubis,71,0.9909101249554869,0.9881794136957578,0.8922852374760218,0.7476393054930282,0,0
woxic,Dust2,81,0.9776118566802054,0.9881182000640635,0.16741672765116838,0.6644559018937439,0,0
woxic,Inferno,78,0.9682173702648467,0.9818524520334413,0.04832706193160257,0.3317141504942152,0,0
woxic,Mirage,83,0.9725461542079635,0.9838540713729456,0.072471731466536,0.38510199659517136,0,0
woxic,Nuke,78,0.966669593448869,0.9884400136238739,0.038753794226300035,0.7093763093667312,0,0
k1to,Ancient,60,0.9557087295008458,0.9844830803877896,0.029124607428281393,0.6431743453864458,0,0
k1to,Dust2,47,0.9857492048563763,0.9752193411152889,0.8298347373058372,0.4121349005747209,0,0
k1to,Mirage,51,0.980391772564516,0.9511160654476952,0.5555480460098396,0.0350905417218044,0,0
next,Dust2,52,0.9486193042174919,0.98857621679007,0.025465244729691344,0.8965065752255583,1,0
next,Nuke,48,0.9798748282162868,0.9602683537685112,0.5734982393912578,0.1035133593118851,0,0
