player,map,N,lambda,VMR,Disp_Stat,P_disp,Chi_stat,P_chi,n_bins,reject_disp,reject_chi
nacho,Ancient,56,5.107142857142857,2.091036236490782,115.006993006993,7.903262802170068e-06,11.340799060205516,0.04502631435714976,7,1,1
nacho,Dust2,55,5.218181818181818,1.907084785133566,102.98257839721258,0.0001344228698801654,11.845670545783445,0.03696474807921461,7,1,1
nacho,Mirage,72,5.097222222222222,1.6201020838930036,115.02724795640327,0.0014762100965281084,10.63157179586807,0.1004527014183419,8,1,0
nacho,Nuke,63,3.507936507936508,1.1758867318639614,72.90497737556561,0.324025312810829,0.4296937465081815,0.9799743955510064,6,0,0
woxic,Anubis,71,4.422535211267606,1.3222020018198364,92.55414012738855,0.07377724875720316,2.1252349104402564,0.8315591137689267,7,0,0
woxic,Dust2,81,5.148148148148148,1.3748201438848922,109.98561151079136,0.02946303948133206,17.96268970718847,0.006326114924547715,8,1,1
woxic,Inferno,78,4.628205128205129,1.5102708925423605,116.29085872576177,0.005133808377249696,6.626118476514107,0.24996377232030378,7,1,0
woxic,Mirage,83,3.927710843373494,1.1164147837797396,91.54601226993866,0.4413518801245236,4.631037872993593,0.46254468755369216,7,0,0
woxic,Nuke,78,3.6923076923076925,1.064393939393939,81.9583333333333,0.6564940421556039,14.772577714067046,0.011379588080842822,7,0,1
Alkaren,Ancient,62,5.241935483870968,1.2865069356872636,78.47692307692307,0.1306937592746649,11.641696900237955,0.07045639014805091,8,0,0
Alkaren,Dust2,55,5.2727272727272725,1.3237547892720305,71.48275862068965,0.11150992164734587,9.041913824230392,0.10740398986073259,7,0,0
Alkaren,Mirage,56,4.5,1.1393939393939394,62.666666666666664,0.4457879702467853,4.8530460238703395,0.3027109273380193,6,0,0
Alkaren,Nuke,59,3.711864406779661,0.9387498031806015,54.44748858447488,0.7836556608796421,2.528037921352383,0.6396223048456601,6,0,0
amster,Ancient,121,5.7272727272727275,1.038888888888889,124.66666666666666,0.7336109175213035,5.46430472407749,0.6034928178471092,9,0,0
amster,Anubis,68,5.088235294117647,1.2832369942196533,85.97687861271677,0.1181982383171101,4.664766691266866,0.5874699327747446,8,0,0
amster,Dust2,97,4.721649484536083,1.1857714701601165,113.83406113537119,0.20678549250571715,3.1664318489088408,0.6743445195977663,7,0,0
amster,Inferno,69,5.130434782608695,1.937188434695912,131.72881355932202,1.1572067959380284e-05,17.112093826008277,0.008879992188501969,8,1,1
amster,Mirage,78,4.282051282051282,1.1458122715607746,88.22754491017965,0.3589868134336709,9.835018575521755,0.13177389436524922,8,0,0
amster,Nuke,44,4.409090909090909,1.068808439223208,45.95876288659794,0.701289929343896,0.9060446144157441,0.9236920240359233,6,0,0
fnl,Ancient,77,4.714285714285714,1.2216905901116426,92.84848484848484,0.1834805956024474,6.234572706020982,0.28405853037356277,7,0,0
fnl,Dust2,58,3.4310344827586206,1.4942255135325753,85.17085427135679,0.0183785447096447,7.416886577780106,0.11543058245542603,6,1,0
fnl,Mirage,49,4.551020408163265,1.4471225710014946,69.46188340807174,0.04602414395362432,6.247377278491131,0.18141998515191113,6,1,0
fnl,Nuke,50,4.24,1.9884482094724685,97.43396226415095,9.457050151155003e-05,9.72890048394832,0.04525050269365195,6,1,1
